time,latitude,longitude,temperature
29264,9,-147,-0.460000
29264,9,-145,-0.460000
29264,9,-143,-0.490000
29264,9,-141,-0.590000
29264,9,-139,-0.640000
29264,9,-137,-0.600000
29264,9,-135,-0.530000
29264,9,-133,-0.460000
29264,9,-131,-0.440000
29264,9,-129,-0.440000
29264,9,-127,-0.480000
29264,9,-125,-0.540000
29264,9,-123,-0.600000
29264,9,-121,-0.630000
29264,9,-119,-0.600000
29264,9,-117,-0.510000
29264,9,-115,-0.400000
29264,9,-113,-0.280000
29264,9,-111,-0.170000
29264,9,-109,-0.040000
29264,9,-107,0.120000
29264,9,-105,0.310000
29264,9,-103,0.460000
29264,9,-101,0.500000
29264,9,-99,0.480000
29264,9,-97,0.450000
29264,9,-95,0.380000
29264,9,-93,0.260000
29264,9,-91,0.110000
29264,9,-89,0.020000
29264,9,-87,-0.010000
29264,9,-85,-0.070000
29264,9,-83,-0.130000
29264,9,-81,-0.170000
29264,9,-79,-0.200000
29264,9,-77,-0.290000
29264,9,-75,-0.600000
29264,9,-73,NaN
29264,9,-71,NaN
29264,9,-69,NaN
29264,9,-67,NaN
29264,9,-65,NaN
29264,9,-63,NaN
29264,9,-61,-0.390000
29264,9,-59,-0.290000
29264,9,-57,-0.160000
29264,9,-55,-0.060000
29264,9,-53,0.020000
29264,9,-51,0.100000
29264,9,-49,0.170000
29264,9,-47,0.220000
29264,9,-45,0.250000
29264,9,-43,0.240000
29264,9,-41,0.200000
29264,9,-39,0.120000
29264,9,-37,0.020000
29264,9,-35,-0.030000
29264,9,-33,0.000000
29264,9,-31,0.060000
29264,9,-29,0.130000
29264,9,-27,0.220000
29264,9,-25,0.370000
29264,9,-23,0.620000
29264,9,-21,0.960000
29264,9,-19,1.340000
29264,9,-17,1.660000
29264,9,-15,1.550000
29264,9,-13,1.110000
29264,9,-11,0.980000
29264,9,-9,0.990000
29264,9,-7,1.010000
29264,9,-5,1.020000
29264,9,-3,1.010000
29264,9,-1,NaN
29264,9,1,-0.560000
29264,9,3,-0.550000
29264,9,5,-0.520000
29264,9,7,-0.490000
29264,9,9,-0.460000
29264,9,11,-0.430000
29264,9,13,-0.410000
29264,9,15,NaN
29264,9,17,NaN
29264,9,19,NaN
29264,9,21,NaN
29264,9,23,NaN
29264,9,25,NaN
29264,9,27,NaN
29264,9,29,NaN
29264,9,31,NaN
29264,9,33,NaN
29264,9,35,NaN
29264,9,37,NaN
29264,9,39,NaN
29264,9,41,NaN
29264,9,43,NaN
29264,9,45,NaN
29264,9,47,NaN
29264,9,49,-0.720000
29264,9,51,-0.750000
29264,9,53,-0.870000
29264,9,55,-0.890000
29264,9,57,-0.820000
29264,9,59,-0.770000
29264,9,61,-0.740000
29264,9,63,-0.720000
29264,9,65,-0.690000
29264,9,67,-0.670000
29264,9,69,-0.650000
29264,9,71,-0.680000
29264,9,73,-0.290000
29264,9,75,-0.650000
29264,9,77,-0.210000
29264,9,79,-0.040000
29264,9,81,-0.110000
29264,9,83,-0.190000
29264,9,85,-0.160000
29264,9,87,-0.050000
29264,9,89,0.020000
29264,9,91,0.090000
29264,9,93,0.180000
29264,9,95,0.230000
29264,9,97,0.350000
29264,9,99,0.400000
29264,9,101,0.290000
29264,9,103,0.130000
29264,9,105,0.070000
29264,9,107,0.000000
29264,9,109,0.250000
29264,9,111,0.580000
29264,9,113,0.900000
29264,9,115,1.150000
29264,9,117,1.270000
29264,9,119,1.270000
29264,9,121,1.210000
29264,9,123,1.140000
29264,9,125,1.060000
29264,9,127,0.880000
29264,9,129,0.730000
29264,9,131,0.500000
29264,9,133,0.250000
29264,9,135,0.030000
29264,9,137,-0.110000
29264,9,139,-0.170000
29264,9,141,-0.200000
29264,9,143,-0.240000
29264,9,145,-0.320000
29264,9,147,-0.370000
29264,9,149,-0.390000
29264,9,151,-0.380000
29264,9,153,-0.380000
29264,9,155,-0.380000
29264,9,157,-0.380000
29264,9,159,-0.370000
29264,9,161,-0.320000
29264,9,163,-0.260000
29264,9,165,-0.290000
29264,9,167,-0.290000
29264,9,169,-0.300000
29264,9,171,-0.300000
29264,9,173,-0.280000
29264,9,175,-0.270000
29264,9,177,-0.250000
29264,9,179,-0.210000
29264,11,-179,-0.300000
29264,11,-177,-0.310000
29264,11,-175,-0.290000
29264,11,-173,-0.310000
29264,11,-171,-0.360000
29264,11,-169,-0.370000
29264,11,-167,-0.370000
29264,11,-165,-0.400000
29264,11,-163,-0.450000
29264,11,-161,-0.510000
29264,11,-159,-0.550000
29264,11,-157,-0.570000
29264,11,-155,-0.580000
29264,11,-153,-0.540000
29264,11,-151,-0.470000
29264,11,-149,-0.390000
29264,11,-147,-0.330000
29264,11,-145,-0.320000
29264,11,-143,-0.380000
29264,11,-141,-0.430000
29264,11,-139,-0.420000
29264,11,-137,-0.350000
29264,11,-135,-0.240000
29264,11,-133,-0.160000
29264,11,-131,-0.130000
29264,11,-129,-0.130000
29264,11,-127,-0.140000
29264,11,-125,-0.200000
29264,11,-123,-0.290000
29264,11,-121,-0.360000
29264,11,-119,-0.380000
29264,11,-117,-0.350000
29264,11,-115,-0.310000
29264,11,-113,-0.280000
29264,11,-111,-0.240000
29264,11,-109,-0.140000
29264,11,-107,0.010000
29264,11,-105,0.180000
29264,11,-103,0.350000
29264,11,-101,0.470000
29264,11,-99,0.560000
29264,11,-97,0.620000
29264,11,-95,0.570000
29264,11,-93,0.410000
29264,11,-91,0.190000
29264,11,-89,0.020000
29264,11,-87,-0.070000
29264,11,-85,-0.140000
29264,11,-83,-0.250000
29264,11,-81,-0.340000
29264,11,-79,-0.430000
29264,11,-77,-0.530000
29264,11,-75,-0.610000
29264,11,-73,-0.650000
29264,11,-71,-0.650000
29264,11,-69,-0.650000
29264,11,-67,-0.630000
29264,11,-65,-0.600000
29264,11,-63,-0.550000
29264,11,-61,-0.430000
29264,11,-59,-0.380000
29264,11,-57,-0.280000
29264,11,-55,-0.180000
29264,11,-53,-0.100000
29264,11,-51,-0.010000
29264,11,-49,0.090000
29264,11,-47,0.180000
29264,11,-45,0.230000
29264,11,-43,0.240000
29264,11,-41,0.200000
29264,11,-39,0.110000
29264,11,-37,-0.020000
29264,11,-35,-0.110000
29264,11,-33,-0.090000
29264,11,-31,-0.030000
29264,11,-29,0.030000
29264,11,-27,0.110000
29264,11,-25,0.250000
29264,11,-23,0.500000
29264,11,-21,0.860000
29264,11,-19,1.250000
29264,11,-17,1.450000
29264,11,-15,1.020000
29264,11,-13,0.950000
29264,11,-11,0.960000
29264,11,-9,0.960000
29264,11,-7,0.980000
29264,11,-5,1.000000
29264,11,-3,0.990000
29264,11,-1,NaN
29264,11,1,NaN
29264,11,3,-0.550000
29264,11,5,-0.530000
29264,11,7,-0.500000
29264,11,9,-0.460000
29264,11,11,-0.440000
29264,11,13,NaN
29264,11,15,NaN
29264,11,17,NaN
29264,11,19,NaN
29264,11,21,NaN
29264,11,23,NaN
29264,11,25,NaN
29264,11,27,NaN
29264,11,29,NaN
29264,11,31,NaN
29264,11,33,NaN
29264,11,35,NaN
29264,11,37,NaN
29264,11,39,NaN
29264,11,41,NaN
29264,11,43,-0.340000
29264,11,45,-0.240000
29264,11,47,-0.120000
29264,11,49,-0.210000
29264,11,51,-0.650000
29264,11,53,-0.920000
29264,11,55,-0.950000
29264,11,57,-0.870000
29264,11,59,-0.800000
29264,11,61,-0.730000
29264,11,63,-0.670000
29264,11,65,-0.620000
29264,11,67,-0.580000
29264,11,69,-0.560000
29264,11,71,-0.590000
29264,11,73,-0.660000
29264,11,75,-0.590000
29264,11,77,-0.220000
29264,11,79,-0.090000
29264,11,81,-0.240000
29264,11,83,-0.330000
29264,11,85,-0.200000
29264,11,87,-0.120000
29264,11,89,-0.100000
29264,11,91,-0.020000
29264,11,93,0.080000
29264,11,95,0.150000
29264,11,97,0.290000
29264,11,99,0.290000
29264,11,101,0.240000
29264,11,103,0.270000
29264,11,105,0.260000
29264,11,107,NaN
29264,11,109,0.340000
29264,11,111,0.640000
29264,11,113,0.980000
29264,11,115,1.240000
29264,11,117,1.390000
29264,11,119,1.410000
29264,11,121,1.330000
29264,11,123,1.220000
29264,11,125,1.090000
29264,11,127,0.930000
29264,11,129,0.720000
29264,11,131,0.480000
29264,11,133,0.230000
29264,11,135,0.000000
29264,11,137,-0.160000
29264,11,139,-0.240000
29264,11,141,-0.280000
29264,11,143,-0.310000
29264,11,145,-0.360000
29264,11,147,-0.380000
29264,11,149,-0.400000
29264,11,151,-0.410000
29264,11,153,-0.410000
29264,11,155,-0.400000
29264,11,157,-0.390000
29264,11,159,-0.390000
29264,11,161,-0.360000
29264,11,163,-0.310000
29264,11,165,-0.330000
29264,11,167,-0.330000
29264,11,169,-0.320000
29264,11,171,-0.300000
29264,11,173,-0.270000
29264,11,175,-0.240000
29264,11,177,-0.220000
29264,11,179,-0.240000
29264,13,-179,-0.350000
29264,13,-177,-0.390000
29264,13,-175,-0.380000
29264,13,-173,-0.370000
29264,13,-171,-0.380000
29264,13,-169,-0.380000
29264,13,-167,-0.390000
29264,13,-165,-0.430000
29264,13,-163,-0.460000
29264,13,-161,-0.490000
29264,13,-159,-0.530000
29264,13,-157,-0.550000
29264,13,-155,-0.560000
29264,13,-153,-0.530000
29264,13,-151,-0.470000
29264,13,-149,-0.410000
29264,13,-147,-0.380000
29264,13,-145,-0.360000
29264,13,-143,-0.390000
29264,13,-141,-0.430000
29264,13,-139,-0.420000
29264,13,-137,-0.330000
29264,13,-135,-0.190000
29264,13,-133,-0.080000
29264,13,-131,-0.030000
29264,13,-129,0.040000
29264,13,-127,0.100000
29264,13,-125,0.100000
29264,13,-123,0.000000
29264,13,-121,-0.110000
29264,13,-119,-0.170000
29264,13,-117,-0.190000
29264,13,-115,-0.220000
29264,13,-113,-0.280000
29264,13,-111,-0.330000
29264,13,-109,-0.300000
29264,13,-107,-0.180000
29264,13,-105,-0.040000
29264,13,-103,0.120000
29264,13,-101,0.290000
29264,13,-99,0.510000
29264,13,-97,0.690000
29264,13,-95,0.720000
29264,13,-93,0.590000
29264,13,-91,0.330000
29264,13,-89,0.100000
29264,13,-87,-0.070000
29264,13,-85,-0.100000
29264,13,-83,-0.350000
29264,13,-81,-0.390000
29264,13,-79,-0.490000
29264,13,-77,-0.590000
29264,13,-75,-0.620000
29264,13,-73,-0.640000
29264,13,-71,-0.650000
29264,13,-69,-0.640000
29264,13,-67,-0.620000
29264,13,-65,-0.600000
29264,13,-63,-0.550000
29264,13,-61,-0.490000
29264,13,-59,-0.450000
29264,13,-57,-0.400000
29264,13,-55,-0.340000
29264,13,-53,-0.270000
29264,13,-51,-0.170000
29264,13,-49,-0.040000
29264,13,-47,0.080000
29264,13,-45,0.150000
29264,13,-43,0.160000
29264,13,-41,0.140000
29264,13,-39,0.050000
29264,13,-37,-0.070000
29264,13,-35,-0.140000
29264,13,-33,-0.120000
29264,13,-31,-0.050000
29264,13,-29,0.010000
29264,13,-27,0.080000
29264,13,-25,0.200000
29264,13,-23,0.430000
29264,13,-21,0.760000
29264,13,-19,1.080000
29264,13,-17,0.960000
29264,13,-15,0.950000
29264,13,-13,0.940000
29264,13,-11,0.940000
29264,13,-9,0.940000
29264,13,-7,0.960000
29264,13,-5,0.980000
29264,13,-3,0.970000
29264,13,-1,NaN
29264,13,1,NaN
29264,13,3,NaN
29264,13,5,NaN
29264,13,7,NaN
29264,13,9,NaN
29264,13,11,NaN
29264,13,13,NaN
29264,13,15,NaN
29264,13,17,NaN
29264,13,19,NaN
29264,13,21,NaN
29264,13,23,NaN
29264,13,25,NaN
29264,13,27,NaN
29264,13,29,NaN
29264,13,31,NaN
29264,13,33,NaN
29264,13,35,NaN
29264,13,37,NaN
29264,13,39,NaN
29264,13,41,-1.070000
29264,13,43,-0.370000
29264,13,45,-0.240000
29264,13,47,-0.120000
29264,13,49,-0.220000
29264,13,51,-0.550000
29264,13,53,-0.920000
29264,13,55,-1.040000
29264,13,57,-0.990000
29264,13,59,-0.900000
29264,13,61,-0.790000
29264,13,63,-0.670000
29264,13,65,-0.570000
29264,13,67,-0.500000
29264,13,69,-0.470000
29264,13,71,-0.510000
29264,13,73,-0.600000
29264,13,75,-0.300000
29264,13,77,-0.230000
29264,13,79,-0.210000
29264,13,81,-0.270000
29264,13,83,-0.290000
29264,13,85,-0.220000
29264,13,87,-0.200000
29264,13,89,-0.230000
29264,13,91,-0.210000
29264,13,93,-0.110000
29264,13,95,-0.010000
29264,13,97,0.080000
29264,13,99,0.250000
29264,13,101,0.470000
29264,13,103,0.610000
29264,13,105,0.630000
29264,13,107,NaN
29264,13,109,0.440000
29264,13,111,0.620000
29264,13,113,0.950000
29264,13,115,1.260000
29264,13,117,1.470000
29264,13,119,1.530000
29264,13,121,1.450000
29264,13,123,1.300000
29264,13,125,1.130000
29264,13,127,0.910000
29264,13,129,0.680000
29264,13,131,0.450000
29264,13,133,0.240000
29264,13,135,0.010000
29264,13,137,-0.190000
29264,13,139,-0.290000
29264,13,141,-0.330000
29264,13,143,-0.350000
29264,13,145,-0.370000
29264,13,147,-0.360000
29264,13,149,-0.360000
29264,13,151,-0.380000
29264,13,153,-0.380000
29264,13,155,-0.360000
29264,13,157,-0.360000
29264,13,159,-0.400000
29264,13,161,-0.420000
29264,13,163,-0.390000
29264,13,165,-0.380000
29264,13,167,-0.360000
29264,13,169,-0.320000
29264,13,171,-0.280000
29264,13,173,-0.230000
29264,13,175,-0.210000
29264,13,177,-0.210000
29264,13,179,-0.240000
29264,15,-179,-0.410000
29264,15,-177,-0.430000
29264,15,-175,-0.400000
29264,15,-173,-0.390000
29264,15,-171,-0.400000
29264,15,-169,-0.410000
29264,15,-167,-0.420000
29264,15,-165,-0.470000
29264,15,-163,-0.510000
29264,15,-161,-0.530000
29264,15,-159,-0.560000
29264,15,-157,-0.600000
29264,15,-155,-0.650000
29264,15,-153,-0.670000
29264,15,-151,-0.640000
29264,15,-149,-0.630000
29264,15,-147,-0.600000
29264,15,-145,-0.550000
29264,15,-143,-0.560000
29264,15,-141,-0.590000
29264,15,-139,-0.580000
29264,15,-137,-0.500000
29264,15,-135,-0.380000
29264,15,-133,-0.250000
29264,15,-131,-0.150000
29264,15,-129,-0.010000
29264,15,-127,0.120000
29264,15,-125,0.190000
29264,15,-123,0.150000
29264,15,-121,0.060000
29264,15,-119,-0.020000
29264,15,-117,-0.090000
29264,15,-115,-0.180000
29264,15,-113,-0.330000
29264,15,-111,-0.510000
29264,15,-109,-0.580000
29264,15,-107,-0.510000
29264,15,-105,-0.380000
29264,15,-103,-0.240000
29264,15,-101,-0.030000
29264,15,-99,0.280000
29264,15,-97,0.570000
29264,15,-95,0.730000
29264,15,-93,0.740000
29264,15,-91,NaN
29264,15,-89,NaN
29264,15,-87,NaN
29264,15,-85,NaN
29264,15,-83,-0.240000
29264,15,-81,-0.290000
29264,15,-79,-0.390000
29264,15,-77,-0.470000
29264,15,-75,-0.520000
29264,15,-73,-0.570000
29264,15,-71,-0.580000
29264,15,-69,-0.550000
29264,15,-67,-0.520000
29264,15,-65,-0.500000
29264,15,-63,-0.490000
29264,15,-61,-0.490000
29264,15,-59,-0.500000
29264,15,-57,-0.520000
29264,15,-55,-0.530000
29264,15,-53,-0.500000
29264,15,-51,-0.400000
29264,15,-49,-0.260000
29264,15,-47,-0.150000
29264,15,-45,-0.100000
29264,15,-43,-0.080000
29264,15,-41,-0.080000
29264,15,-39,-0.110000
29264,15,-37,-0.160000
29264,15,-35,-0.170000
29264,15,-33,-0.100000
29264,15,-31,-0.010000
29264,15,-29,0.080000
29264,15,-27,0.160000
29264,15,-25,0.250000
29264,15,-23,0.410000
29264,15,-21,0.630000
29264,15,-19,0.810000
29264,15,-17,0.950000
29264,15,-15,0.940000
29264,15,-13,0.920000
29264,15,-11,0.920000
29264,15,-9,0.920000
29264,15,-7,0.910000
29264,15,-5,0.890000
29264,15,-3,NaN
29264,15,-1,NaN
29264,15,1,NaN
29264,15,3,NaN
29264,15,5,NaN
29264,15,7,NaN
29264,15,9,NaN
29264,15,11,NaN
29264,15,13,NaN
29264,15,15,NaN
29264,15,17,NaN
29264,15,19,NaN
29264,15,21,NaN
29264,15,23,NaN
29264,15,25,NaN
29264,15,27,NaN
29264,15,29,NaN
29264,15,31,NaN
29264,15,33,NaN
29264,15,35,NaN
29264,15,37,NaN
29264,15,39,NaN
29264,15,41,-1.070000
29264,15,43,-1.070000
29264,15,45,NaN
29264,15,47,NaN
29264,15,49,-0.620000
29264,15,51,-0.670000
29264,15,53,-0.990000
29264,15,55,-1.180000
29264,15,57,-1.200000
29264,15,59,-1.110000
29264,15,61,-0.960000
29264,15,63,-0.780000
29264,15,65,-0.600000
29264,15,67,-0.460000
29264,15,69,-0.370000
29264,15,71,-0.390000
29264,15,73,-0.640000
29264,15,75,-0.540000
29264,15,77,-0.470000
29264,15,79,-0.430000
29264,15,81,-0.350000
29264,15,83,-0.270000
29264,15,85,-0.270000
29264,15,87,-0.320000
29264,15,89,-0.410000
29264,15,91,-0.450000
29264,15,93,-0.370000
29264,15,95,-0.230000
29264,15,97,-0.030000
29264,15,99,0.120000
29264,15,101,0.260000
29264,15,103,0.450000
29264,15,105,0.590000
29264,15,107,NaN
29264,15,109,0.100000
29264,15,111,0.320000
29264,15,113,0.690000
29264,15,115,1.060000
29264,15,117,1.370000
29264,15,119,1.540000
29264,15,121,1.550000
29264,15,123,1.430000
29264,15,125,1.260000
29264,15,127,1.040000
29264,15,129,0.800000
29264,15,131,0.560000
29264,15,133,0.350000
29264,15,135,0.120000
29264,15,137,-0.070000
29264,15,139,-0.170000
29264,15,141,-0.240000
29264,15,143,-0.300000
29264,15,145,-0.370000
29264,15,147,-0.310000
29264,15,149,-0.310000
29264,15,151,-0.320000
29264,15,153,-0.320000
29264,15,155,-0.350000
29264,15,157,-0.410000
29264,15,159,-0.480000
29264,15,161,-0.510000
29264,15,163,-0.510000
29264,15,165,-0.510000
29264,15,167,-0.480000
29264,15,169,-0.460000
29264,15,171,-0.410000
29264,15,173,-0.360000
29264,15,175,-0.350000
29264,15,177,-0.390000
29264,15,179,-0.410000
29264,17,-179,-0.480000
29264,17,-177,-0.450000
29264,17,-175,-0.410000
29264,17,-173,-0.410000
29264,17,-171,-0.410000
29264,17,-169,-0.390000
29264,17,-167,-0.390000
29264,17,-165,-0.400000
29264,17,-163,-0.450000
29264,17,-161,-0.490000
29264,17,-159,-0.540000
29264,17,-157,-0.590000
29264,17,-155,-0.680000
29264,17,-153,-0.730000
29264,17,-151,-0.730000
29264,17,-149,-0.720000
29264,17,-147,-0.690000
29264,17,-145,-0.640000
29264,17,-143,-0.640000
29264,17,-141,-0.700000
29264,17,-139,-0.720000
29264,17,-137,-0.680000
29264,17,-135,-0.570000
29264,17,-133,-0.440000
29264,17,-131,-0.300000
29264,17,-129,-0.150000
29264,17,-127,-0.020000
29264,17,-125,0.070000
29264,17,-123,0.060000
29264,17,-121,0.010000
29264,17,-119,-0.060000
29264,17,-117,-0.160000
29264,17,-115,-0.320000
29264,17,-113,-0.560000
29264,17,-111,-0.810000
29264,17,-109,-0.950000
29264,17,-107,-0.870000
29264,17,-105,-0.680000
29264,17,-103,-0.490000
29264,17,-101,-0.340000
29264,17,-99,0.280000
29264,17,-97,0.570000
29264,17,-95,0.730000
29264,17,-93,0.740000
29264,17,-91,NaN
29264,17,-89,NaN
29264,17,-87,0.120000
29264,17,-85,0.170000
29264,17,-83,0.110000
29264,17,-81,0.010000
29264,17,-79,-0.080000
29264,17,-77,-0.180000
29264,17,-75,-0.290000
29264,17,-73,-0.390000
29264,17,-71,-0.440000
29264,17,-69,-0.430000
29264,17,-67,-0.420000
29264,17,-65,-0.420000
29264,17,-63,-0.450000
29264,17,-61,-0.500000
29264,17,-59,-0.550000
29264,17,-57,-0.620000
29264,17,-55,-0.690000
29264,17,-53,-0.700000
29264,17,-51,-0.640000
29264,17,-49,-0.550000
29264,17,-47,-0.480000
29264,17,-45,-0.420000
29264,17,-43,-0.370000
29264,17,-41,-0.340000
29264,17,-39,-0.330000
29264,17,-37,-0.320000
29264,17,-35,-0.260000
29264,17,-33,-0.160000
29264,17,-31,-0.020000
29264,17,-29,0.090000
29264,17,-27,0.200000
29264,17,-25,0.300000
29264,17,-23,0.420000
29264,17,-21,0.540000
29264,17,-19,0.620000
29264,17,-17,0.600000
29264,17,-15,0.880000
29264,17,-13,0.910000
29264,17,-11,0.900000
29264,17,-9,0.890000
29264,17,-7,0.880000
29264,17,-5,0.890000
29264,17,-3,NaN
29264,17,-1,NaN
29264,17,1,NaN
29264,17,3,NaN
29264,17,5,NaN
29264,17,7,NaN
29264,17,9,NaN
29264,17,11,NaN
29264,17,13,NaN
29264,17,15,NaN
29264,17,17,NaN
29264,17,19,NaN
29264,17,21,NaN
29264,17,23,NaN
29264,17,25,NaN
29264,17,27,NaN
29264,17,29,NaN
29264,17,31,NaN
29264,17,33,NaN
29264,17,35,NaN
29264,17,37,NaN
29264,17,39,-1.130000
29264,17,41,-1.120000
29264,17,43,-1.120000
29264,17,45,NaN
29264,17,47,NaN
29264,17,49,-0.620000
29264,17,51,-0.670000
29264,17,53,-0.990000
29264,17,55,-1.330000
29264,17,57,-1.360000
29264,17,59,-1.280000
29264,17,61,-1.120000
29264,17,63,-0.900000
29264,17,65,-0.660000
29264,17,67,-0.460000
29264,17,69,-0.350000
29264,17,71,-0.380000
29264,17,73,-1.120000
29264,17,75,-0.990000
29264,17,77,-0.880000
29264,17,79,-0.770000
29264,17,81,-0.670000
29264,17,83,-0.530000
29264,17,85,-0.430000
29264,17,87,-0.530000
29264,17,89,-0.640000
29264,17,91,-0.670000
29264,17,93,-0.580000
29264,17,95,-0.280000
29264,17,97,-0.140000
29264,17,99,-0.070000
29264,17,101,0.050000
29264,17,103,0.250000
29264,17,105,0.460000
29264,17,107,NaN
29264,17,109,-0.890000
29264,17,111,-0.320000
29264,17,113,0.220000
29264,17,115,0.700000
29264,17,117,1.130000
29264,17,119,1.440000
29264,17,121,1.550000
29264,17,123,1.480000
29264,17,125,1.380000
29264,17,127,1.200000
29264,17,129,0.990000
29264,17,131,0.760000
29264,17,133,0.550000
29264,17,135,0.340000
29264,17,137,0.160000
29264,17,139,0.050000
29264,17,141,-0.040000
29264,17,143,-0.150000
29264,17,145,-0.280000
29264,17,147,-0.270000
29264,17,149,-0.250000
29264,17,151,-0.210000
29264,17,153,-0.210000
29264,17,155,-0.290000
29264,17,157,-0.410000
29264,17,159,-0.510000
29264,17,161,-0.560000
29264,17,163,-0.560000
29264,17,165,-0.600000
29264,17,167,-0.610000
29264,17,169,-0.590000
29264,17,171,-0.540000
29264,17,173,-0.490000
29264,17,175,-0.500000
29264,17,177,-0.530000
29264,17,179,-0.530000
29264,19,-179,-0.510000
29264,19,-177,-0.450000
29264,19,-175,-0.450000
29264,19,-173,-0.440000
29264,19,-171,-0.410000
29264,19,-169,-0.360000
29264,19,-167,-0.330000
29264,19,-165,-0.350000
29264,19,-163,-0.390000
29264,19,-161,-0.410000
29264,19,-159,-0.440000
29264,19,-157,-0.490000
29264,19,-155,-0.610000
29264,19,-153,-0.690000
29264,19,-151,-0.700000
29264,19,-149,-0.690000
29264,19,-147,-0.650000
29264,19,-145,-0.630000
29264,19,-143,-0.640000
29264,19,-141,-0.710000
29264,19,-139,-0.740000
29264,19,-137,-0.720000
29264,19,-135,-0.650000
29264,19,-133,-0.530000
29264,19,-131,-0.400000
29264,19,-129,-0.280000
29264,19,-127,-0.180000
29264,19,-125,-0.120000
29264,19,-123,-0.120000
29264,19,-121,-0.150000
29264,19,-119,-0.230000
29264,19,-117,-0.390000
29264,19,-115,-0.640000
29264,19,-113,-0.940000
29264,19,-111,-1.180000
29264,19,-109,-1.250000
29264,19,-107,-1.110000
29264,19,-105,-0.820000
29264,19,-103,-0.530000
29264,19,-101,-0.470000
29264,19,-99,NaN
29264,19,-97,1.080000
29264,19,-95,1.040000
29264,19,-93,0.910000
29264,19,-91,NaN
29264,19,-89,2.660000
29264,19,-87,0.430000
29264,19,-85,0.310000
29264,19,-83,0.410000
29264,19,-81,0.440000
29264,19,-79,0.370000
29264,19,-77,0.220000
29264,19,-75,0.050000
29264,19,-73,-0.100000
29264,19,-71,-0.210000
29264,19,-69,-0.250000
29264,19,-67,-0.300000
29264,19,-65,-0.360000
29264,19,-63,-0.420000
29264,19,-61,-0.490000
29264,19,-59,-0.560000
29264,19,-57,-0.650000
29264,19,-55,-0.760000
29264,19,-53,-0.840000
29264,19,-51,-0.840000
29264,19,-49,-0.810000
29264,19,-47,-0.780000
29264,19,-45,-0.740000
29264,19,-43,-0.690000
29264,19,-41,-0.640000
29264,19,-39,-0.600000
29264,19,-37,-0.550000
29264,19,-35,-0.450000
29264,19,-33,-0.320000
29264,19,-31,-0.160000
29264,19,-29,0.000000
29264,19,-27,0.150000
29264,19,-25,0.280000
29264,19,-23,0.390000
29264,19,-21,0.480000
29264,19,-19,0.500000
29264,19,-17,0.460000
29264,19,-15,0.780000
29264,19,-13,0.910000
29264,19,-11,0.890000
29264,19,-9,0.880000
29264,19,-7,0.880000
29264,19,-5,NaN
29264,19,-3,NaN
29264,19,-1,NaN
29264,19,1,NaN
29264,19,3,NaN
29264,19,5,NaN
29264,19,7,NaN
29264,19,9,NaN
29264,19,11,NaN
29264,19,13,NaN
29264,19,15,NaN
29264,19,17,NaN
29264,19,19,NaN
29264,19,21,NaN
29264,19,23,NaN
29264,19,25,NaN
29264,19,27,NaN
29264,19,29,NaN
29264,19,31,NaN
29264,19,33,NaN
29264,19,35,NaN
29264,19,37,NaN
29264,19,39,-1.100000
29264,19,41,-1.110000
29264,19,43,-1.120000
29264,19,45,NaN
29264,19,47,NaN
29264,19,49,NaN
29264,19,51,NaN
29264,19,53,NaN
29264,19,55,-1.350000
29264,19,57,-1.400000
29264,19,59,-1.310000
29264,19,61,-1.160000
29264,19,63,-0.930000
29264,19,65,-0.690000
29264,19,67,-0.520000
29264,19,69,-0.580000
29264,19,71,-1.420000
29264,19,73,-1.520000
29264,19,75,-1.350000
29264,19,77,-1.210000
29264,19,79,-1.060000
29264,19,81,-0.920000
29264,19,83,-0.760000
29264,19,85,-0.620000
29264,19,87,-0.630000
29264,19,89,-0.910000
29264,19,91,-0.870000
29264,19,93,-0.500000
29264,19,95,-0.330000
29264,19,97,-0.270000
29264,19,99,-0.230000
29264,19,101,-0.160000
29264,19,103,0.040000
29264,19,105,0.360000
29264,19,107,NaN
29264,19,109,-1.650000
29264,19,111,-0.990000
29264,19,113,-0.320000
29264,19,115,0.310000
29264,19,117,0.900000
29264,19,119,1.340000
29264,19,121,1.560000
29264,19,123,1.570000
29264,19,125,1.460000
29264,19,127,1.270000
29264,19,129,1.070000
29264,19,131,0.820000
29264,19,133,0.600000
29264,19,135,0.420000
29264,19,137,0.300000
29264,19,139,0.220000
29264,19,141,0.150000
29264,19,143,0.040000
29264,19,145,-0.050000
29264,19,147,-0.090000
29264,19,149,-0.060000
29264,19,151,-0.030000
29264,19,153,-0.050000
29264,19,155,-0.160000
29264,19,157,-0.310000
29264,19,159,-0.410000
29264,19,161,-0.470000
29264,19,163,-0.510000
29264,19,165,-0.550000
29264,19,167,-0.560000
29264,19,169,-0.550000
29264,19,171,-0.600000
29264,19,173,-0.640000
29264,19,175,-0.630000
29264,19,177,-0.630000
29264,19,179,-0.590000
29264,21,-179,-0.510000
29264,21,-177,-0.440000
29264,21,-175,-0.420000
29264,21,-173,-0.420000
29264,21,-171,-0.390000
29264,21,-169,-0.340000
29264,21,-167,-0.300000
29264,21,-165,-0.310000
29264,21,-163,-0.310000
29264,21,-161,-0.310000
29264,21,-159,-0.330000
29264,21,-157,-0.390000
29264,21,-155,-0.510000
29264,21,-153,-0.590000
